time,Humedad,Luminosidad,Temperatura Predicha
2025-05-23T13:40:16.296501Z,77.0,211.0,22.58
2025-05-23T13:40:18.601247Z,75.0,387.0,25.97
2025-05-23T13:40:20.275188Z,86.0,376.0,24.7
2025-05-23T13:40:22.300561Z,74.0,141.0,18.5
2025-05-23T13:40:24.382084Z,65.0,154.0,27.44
2025-05-23T13:40:26.309304Z,62.0,147.0,23.14
2025-05-23T13:40:28.286523Z,71.0,254.0,25.13
2025-05-23T13:40:30.330993Z,63.0,157.0,20.79
2025-05-23T13:40:32.273069Z,60.0,179.0,24.34
2025-05-23T13:40:34.292200Z,79.0,243.0,27.7
2025-05-23T13:40:36.573927Z,88.0,358.0,24.11
2025-05-23T13:40:38.284078Z,74.0,107.0,28.13
2025-05-23T13:40:40.360462Z,62.0,329.0,27.22
2025-05-23T13:40:42.302348Z,64.0,112.0,23.87
2025-05-23T13:40:44.307966Z,78.0,187.0,30.17
2025-05-23T13:40:46.454984Z,76.0,190.0,23.51
2025-05-23T13:40:48.299892Z,62.0,190.0,20.74
2025-05-23T13:40:50.671432Z,88.0,105.0,26.43
2025-05-23T13:40:52.518833Z,71.0,153.0,18.75
2025-05-23T13:40:54.340427Z,89.0,154.0,20.98
2025-05-23T13:40:56.368977Z,63.0,132.0,23.93
2025-05-23T13:40:58.312119Z,73.0,311.0,18.86
2025-05-23T13:41:00.584366Z,83.0,218.0,28.58
2025-05-23T13:41:02.434675Z,71.0,164.0,21.79
2025-05-23T13:41:04.284449Z,70.0,303.0,20.49
2025-05-23T13:41:06.324093Z,62.0,308.0,22.33
2025-05-23T13:41:08.529610Z,67.0,161.0,24.18
2025-05-23T13:41:10.314376Z,82.0,206.0,26.31
2025-05-23T13:41:12.341371Z,85.0,369.0,24.78
2025-05-23T13:41:14.311328Z,86.0,138.0,24.54
2025-05-23T13:41:16.483243Z,67.0,277.0,24.29
2025-05-23T13:41:18.452874Z,76.0,306.0,31.52
2025-05-23T13:41:20.369293Z,66.0,134.0,17.66
2025-05-23T13:41:22.623157Z,81.0,245.0,26.5
2025-05-23T13:41:26.494618Z,81.0,321.0,23.89
2025-05-23T13:41:26.874334Z,63.0,249.0,20.13
2025-05-23T13:41:28.348638Z,71.0,207.0,22.84
2025-05-23T13:41:30.634880Z,89.0,370.0,25.02
2025-05-23T13:41:32.544574Z,68.0,167.0,25.24
2025-05-23T13:41:34.453281Z,85.0,151.0,21.72
2025-05-23T13:41:36.369360Z,76.0,144.0,31.68
2025-05-23T13:41:38.623564Z,87.0,218.0,25.96
2025-05-23T13:41:40.320025Z,82.0,380.0,24.17
2025-05-23T13:41:42.339029Z,77.0,179.0,27.22
2025-05-23T13:41:44.333260Z,65.0,187.0,25.61
2025-05-23T13:41:46.616291Z,85.0,306.0,27.78
2025-05-23T13:41:48.530930Z,89.0,261.0,22.88
2025-05-23T13:41:50.469483Z,82.0,134.0,25.49
2025-05-23T13:41:52.320464Z,83.0,200.0,26.15
2025-05-23T13:41:54.603216Z,69.0,188.0,29.89
2025-05-23T13:41:56.342953Z,65.0,391.0,25.18
2025-05-23T13:41:58.446008Z,80.0,168.0,18.93
2025-05-23T13:42:00.371563Z,70.0,393.0,28.02
2025-05-23T13:42:02.586236Z,65.0,191.0,28.76
2025-05-23T13:42:04.333149Z,86.0,124.0,17.55
2025-05-23T13:42:06.498159Z,87.0,163.0,26.93
2025-05-23T13:42:08.385981Z,68.0,373.0,27.86
2025-05-23T13:42:10.394243Z,71.0,107.0,27.1
2025-05-23T13:42:12.609462Z,64.0,162.0,27.93
2025-05-23T13:42:14.336485Z,79.0,189.0,22.49
2025-05-23T13:42:16.395192Z,62.0,216.0,29.15
2025-05-23T13:42:18.326628Z,70.0,139.0,19.43
2025-05-23T13:42:20.327518Z,87.0,262.0,27.16
2025-05-23T13:42:22.333149Z,69.0,311.0,26.56
2025-05-23T13:42:24.323009Z,72.0,276.0,21.72
2025-05-23T13:42:26.631749Z,66.0,390.0,22.3
2025-05-23T13:42:28.344014Z,73.0,201.0,22.1
2025-05-23T13:42:30.341849Z,89.0,263.0,23.07
2025-05-23T13:42:32.337031Z,83.0,224.0,30.22
2025-05-23T13:42:34.337743Z,63.0,362.0,26.61
2025-05-23T13:42:36.604586Z,67.0,324.0,27.9
2025-05-23T13:42:38.343239Z,80.0,195.0,24.28
2025-05-23T13:42:40.331491Z,62.0,211.0,23.11
2025-05-23T13:42:42.381862Z,69.0,202.0,24.05
2025-05-23T13:42:44.542942Z,77.0,247.0,24.39
2025-05-23T13:42:46.374382Z,78.0,122.0,28.55
2025-05-23T13:42:48.386202Z,77.0,292.0,20.15
2025-05-23T13:42:50.341100Z,89.0,332.0,23.14
2025-05-23T13:42:52.574559Z,78.0,346.0,25.7
2025-05-23T13:42:54.358101Z,63.0,176.0,27.4
2025-05-23T13:42:56.355362Z,88.0,234.0,23.17
2025-05-23T13:42:58.372986Z,65.0,354.0,18.93
2025-05-23T13:43:00.396168Z,65.0,270.0,25.69
2025-05-23T13:43:02.343121Z,61.0,200.0,26.21
2025-05-23T13:43:04.393683Z,84.0,142.0,23.47
2025-05-23T13:43:06.646577Z,69.0,249.0,20.96
2025-05-23T13:43:08.345838Z,82.0,340.0,21.05
2025-05-23T13:43:10.359177Z,75.0,168.0,17.88
2025-05-23T13:43:12.378618Z,64.0,240.0,25.43
2025-05-23T13:43:14.376896Z,87.0,250.0,28.1
2025-05-23T13:43:16.388321Z,81.0,388.0,25.27
2025-05-23T13:43:18.384966Z,86.0,111.0,23.29
2025-05-23T13:43:20.364526Z,80.0,299.0,26.51
2025-05-23T13:43:22.366849Z,75.0,113.0,22.39
2025-05-23T13:43:24.356585Z,78.0,150.0,22.24
2025-05-23T13:43:26.373008Z,83.0,289.0,30.91
2025-05-23T13:43:28.363934Z,82.0,251.0,20.39
2025-05-23T13:43:30.444532Z,88.0,257.0,29.37
2025-05-23T13:43:32.400607Z,72.0,164.0,22.94
2025-05-23T13:43:34.405786Z,74.0,301.0,20.32
2025-05-23T13:43:36.401773Z,89.0,264.0,24.37
2025-05-23T13:43:38.662521Z,61.0,193.0,17.9
2025-05-23T13:43:40.364917Z,67.0,221.0,26.96
2025-05-23T13:43:42.361179Z,78.0,106.0,28.1
2025-05-23T13:43:44.378175Z,62.0,283.0,26.81
2025-05-23T13:43:46.374759Z,67.0,325.0,24.07
2025-05-23T13:43:48.374316Z,77.0,173.0,24.27
2025-05-23T13:43:50.418532Z,89.0,385.0,29.33
2025-05-23T13:43:52.385114Z,83.0,113.0,27.86
2025-05-23T13:43:54.419235Z,89.0,356.0,25.61
2025-05-23T13:43:56.426724Z,85.0,367.0,25.74
2025-05-23T13:43:58.367741Z,79.0,295.0,18.24
2025-05-23T13:44:00.373771Z,71.0,384.0,28.8
2025-05-23T13:44:02.374234Z,86.0,172.0,25.79
2025-05-23T13:44:04.435564Z,69.0,250.0,22.05
2025-05-23T13:44:06.377121Z,69.0,192.0,26.33
2025-05-23T13:44:08.419100Z,77.0,166.0,29.21
2025-05-23T13:44:10.694299Z,84.0,390.0,26.74
2025-05-23T13:44:12.448762Z,86.0,286.0,29.64
2025-05-23T13:44:14.413586Z,68.0,382.0,26.64
2025-05-23T13:44:16.424204Z,85.0,220.0,21.01
2025-05-23T13:44:18.434249Z,62.0,242.0,28.78
2025-05-23T13:44:20.549789Z,63.0,110.0,23.98
2025-05-23T13:44:22.383027Z,75.0,159.0,25.63
2025-05-23T13:44:24.734635Z,77.0,254.0,20.88
2025-05-23T13:44:26.417953Z,61.0,160.0,26.17
2025-05-23T13:44:28.417133Z,69.0,374.0,24.43
2025-05-23T13:44:30.432350Z,85.0,184.0,23.59
2025-05-23T13:44:32.415338Z,88.0,363.0,22.98
2025-05-23T13:44:34.425423Z,89.0,149.0,27.51
2025-05-23T13:44:36.415149Z,82.0,272.0,22.39
2025-05-23T13:44:38.414036Z,84.0,110.0,29.85
2025-05-23T13:44:40.387760Z,68.0,307.0,30.7
2025-05-23T13:44:42.417144Z,73.0,222.0,24.46
2025-05-23T13:44:44.407600Z,85.0,132.0,27.29
2025-05-23T13:44:46.415413Z,80.0,141.0,25.34
2025-05-23T13:44:48.433317Z,79.0,118.0,25.76
2025-05-23T13:44:50.395705Z,67.0,103.0,27.55
2025-05-23T13:44:52.407282Z,67.0,112.0,23.61
2025-05-23T13:44:54.422879Z,61.0,247.0,23.35
2025-05-23T13:44:56.422986Z,73.0,275.0,20.74
2025-05-23T13:44:58.416869Z,89.0,110.0,27.4
2025-05-23T13:45:00.464711Z,73.0,330.0,17.74
2025-05-23T13:45:02.439966Z,67.0,207.0,18.9
2025-05-23T13:45:04.449029Z,79.0,360.0,24.84
2025-05-23T13:45:06.457907Z,71.0,376.0,28.46
2025-05-23T13:45:08.431805Z,60.0,143.0,23.54
2025-05-23T13:45:10.426965Z,82.0,162.0,22.23
2025-05-23T13:45:12.418616Z,62.0,273.0,25.28
2025-05-23T13:45:14.414672Z,75.0,256.0,21.83
2025-05-23T13:45:16.469427Z,60.0,366.0,23.52
2025-05-23T13:45:18.417275Z,69.0,109.0,29.27
2025-05-23T13:45:20.413105Z,86.0,239.0,22.59
2025-05-23T13:45:22.431838Z,85.0,173.0,26.74
2025-05-23T13:45:24.447710Z,83.0,345.0,20.94
2025-05-23T13:45:26.422979Z,82.0,323.0,29.83
2025-05-23T13:45:28.418708Z,82.0,263.0,27.51
2025-05-23T13:45:30.412893Z,64.0,269.0,20.27
2025-05-23T13:45:32.463061Z,84.0,229.0,22.45
2025-05-23T13:45:34.413144Z,63.0,166.0,24.13
2025-05-23T13:45:36.430668Z,61.0,283.0,27.83
2025-05-23T13:45:38.462791Z,88.0,204.0,27.93
2025-05-23T13:45:40.427698Z,81.0,223.0,30.24
2025-05-23T13:45:42.430022Z,86.0,398.0,26.6
2025-05-23T13:45:44.460612Z,65.0,392.0,21.62
2025-05-23T13:45:46.458758Z,74.0,195.0,21.93
2025-05-23T13:45:48.443351Z,76.0,122.0,27.94
2025-05-23T13:45:50.435988Z,61.0,272.0,25.33
2025-05-23T13:45:52.473127Z,84.0,135.0,21.16
2025-05-23T13:45:54.465120Z,76.0,201.0,20.86
2025-05-23T13:45:56.657509Z,79.0,234.0,27.28
2025-05-23T13:45:58.430884Z,78.0,273.0,22.41
2025-05-23T13:46:00.474369Z,86.0,329.0,22.79
2025-05-23T13:46:02.574130Z,64.0,123.0,29.22
2025-05-23T13:46:04.514288Z,72.0,320.0,27.72
2025-05-23T13:46:06.464714Z,74.0,194.0,19.68
2025-05-23T13:46:08.764089Z,60.0,308.0,29.13
2025-05-23T13:46:10.488162Z,88.0,306.0,24.52
2025-05-23T13:46:12.601246Z,88.0,203.0,29.49
2025-05-23T13:46:14.462484Z,89.0,353.0,26.48
2025-05-23T13:46:16.452842Z,79.0,221.0,21.36
2025-05-23T13:46:18.474290Z,72.0,393.0,28.77
2025-05-23T13:46:20.453288Z,83.0,321.0,27.38
2025-05-23T13:46:22.474283Z,86.0,375.0,27.75
2025-05-23T13:46:24.456084Z,84.0,194.0,27.35
2025-05-23T13:46:26.490443Z,83.0,104.0,24.87
2025-05-23T13:46:28.506910Z,72.0,161.0,25.53
2025-05-23T13:46:30.444775Z,72.0,159.0,22.1
2025-05-23T13:46:32.464472Z,80.0,194.0,19.21
2025-05-23T13:46:34.646380Z,71.0,390.0,25.46
2025-05-23T13:46:36.596369Z,65.0,246.0,21.0
2025-05-23T13:46:38.524638Z,66.0,268.0,25.34
2025-05-23T13:46:40.463800Z,84.0,224.0,29.91
2025-05-23T13:46:42.468052Z,86.0,378.0,20.18
2025-05-23T13:46:44.461220Z,69.0,374.0,24.43
2025-05-23T13:46:46.482450Z,62.0,200.0,21.22
2025-05-23T13:46:48.500306Z,80.0,304.0,23.32
2025-05-23T13:46:50.665037Z,72.0,210.0,21.98
2025-05-23T13:46:52.453216Z,88.0,213.0,24.29
2025-05-23T13:46:54.505625Z,64.0,363.0,21.64
2025-05-23T13:46:56.766291Z,78.0,107.0,25.4
2025-05-23T13:46:58.545108Z,74.0,318.0,23.1
2025-05-23T13:47:00.494548Z,77.0,266.0,25.86
2025-05-23T13:47:02.492259Z,60.0,161.0,23.19
2025-05-23T13:47:04.503276Z,78.0,292.0,30.09
2025-05-23T13:47:06.544489Z,85.0,345.0,25.19
2025-05-23T13:47:08.514867Z,78.0,304.0,20.6
2025-05-23T13:47:10.524304Z,71.0,174.0,19.6
2025-05-23T13:47:12.533713Z,69.0,323.0,25.94
2025-05-23T13:47:14.508828Z,74.0,395.0,30.03
2025-05-23T13:47:16.473502Z,82.0,125.0,28.62
2025-05-23T13:47:18.504895Z,89.0,304.0,30.77
2025-05-23T13:47:20.479614Z,66.0,289.0,22.43
2025-05-23T13:47:22.473748Z,76.0,145.0,31.11
2025-05-23T13:47:24.503165Z,82.0,301.0,22.63
2025-05-23T13:47:26.535568Z,72.0,251.0,22.75
2025-05-23T13:47:28.502228Z,88.0,361.0,24.31
2025-05-23T13:47:30.510801Z,72.0,250.0,24.91
2025-05-23T13:47:32.524595Z,62.0,215.0,26.88
2025-05-23T13:47:34.503362Z,76.0,216.0,19.2
2025-05-23T13:47:36.750584Z,76.0,215.0,21.64
2025-05-23T13:47:38.480139Z,81.0,311.0,25.58
2025-05-23T13:47:40.484228Z,60.0,322.0,17.26
2025-05-23T13:47:42.488195Z,89.0,181.0,23.92
2025-05-23T13:47:44.511134Z,69.0,306.0,26.71
2025-05-23T13:47:46.514417Z,62.0,270.0,19.57
2025-05-23T13:47:48.562796Z,64.0,380.0,24.43
2025-05-23T13:47:50.510049Z,70.0,387.0,27.04
2025-05-23T13:47:52.495303Z,88.0,137.0,24.65
2025-05-23T13:47:54.503100Z,77.0,225.0,22.74
2025-05-23T13:47:56.524365Z,71.0,292.0,25.0
2025-05-23T13:47:58.494246Z,81.0,208.0,28.62
2025-05-23T13:48:00.502027Z,69.0,279.0,29.8
2025-05-23T13:48:02.504294Z,79.0,321.0,23.82
2025-05-23T13:48:04.503258Z,68.0,317.0,23.54
2025-05-23T13:48:06.544137Z,75.0,314.0,23.2
2025-05-23T13:48:08.546154Z,60.0,160.0,21.59
2025-05-23T13:48:10.498193Z,72.0,332.0,19.45
2025-05-23T13:48:12.543141Z,87.0,236.0,25.7
2025-05-23T13:48:14.794655Z,71.0,202.0,24.25
2025-05-23T13:48:16.712848Z,77.0,124.0,23.03
2025-05-23T13:48:18.539854Z,70.0,212.0,21.37
2025-05-23T13:48:20.523250Z,64.0,244.0,24.94
2025-05-23T13:48:22.503152Z,78.0,186.0,23.58
2025-05-23T13:48:24.544427Z,70.0,271.0,18.42
2025-05-23T13:48:26.555018Z,81.0,201.0,22.23
2025-05-23T13:48:28.604379Z,72.0,160.0,23.74
2025-05-23T13:48:30.549934Z,87.0,189.0,23.76
2025-05-23T13:48:32.544535Z,87.0,391.0,18.38
2025-05-23T13:48:34.547210Z,66.0,121.0,27.05
2025-05-23T13:48:36.543194Z,61.0,223.0,18.01
2025-05-23T13:48:38.813102Z,68.0,301.0,24.72
2025-05-23T13:48:40.548573Z,74.0,350.0,24.1
2025-05-23T13:48:42.544159Z,64.0,339.0,22.21
2025-05-23T13:48:44.523122Z,82.0,342.0,21.54
2025-05-23T13:48:46.794316Z,72.0,383.0,21.84
2025-05-23T13:48:48.546762Z,63.0,340.0,26.82
2025-05-23T13:48:50.515597Z,85.0,395.0,21.44
2025-05-23T13:48:52.630314Z,89.0,162.0,27.36
2025-05-23T13:48:54.555830Z,89.0,357.0,22.7
2025-05-23T13:48:56.529114Z,79.0,153.0,18.18
2025-05-23T13:48:58.527648Z,75.0,153.0,24.02
2025-05-23T13:49:00.524667Z,82.0,372.0,23.11
2025-05-23T13:49:02.555876Z,61.0,338.0,20.99
2025-05-23T13:49:04.587348Z,61.0,324.0,16.78
2025-05-23T13:49:06.536256Z,80.0,192.0,20.19
2025-05-23T13:49:08.542325Z,77.0,230.0,21.12
2025-05-23T13:49:10.550381Z,80.0,219.0,27.11
2025-05-23T13:49:12.563204Z,65.0,286.0,21.15
2025-05-23T13:49:14.533039Z,82.0,201.0,25.12
2025-05-23T13:49:16.547115Z,88.0,381.0,24.92
2025-05-23T13:49:18.598607Z,85.0,261.0,28.76
2025-05-23T13:49:20.535865Z,87.0,318.0,23.95
2025-05-23T13:49:22.533314Z,66.0,138.0,25.77
2025-05-23T13:49:24.533844Z,60.0,233.0,27.87
2025-05-23T13:49:26.555622Z,86.0,322.0,25.67
2025-05-23T13:49:28.626228Z,79.0,275.0,31.43
2025-05-23T13:49:30.574401Z,80.0,376.0,28.18
2025-05-23T13:49:32.674102Z,60.0,262.0,20.26
2025-05-23T13:49:34.546385Z,68.0,389.0,21.23
2025-05-23T13:49:36.541682Z,72.0,343.0,22.0
2025-05-23T13:49:38.724326Z,82.0,282.0,18.97
2025-05-23T13:49:40.543308Z,78.0,273.0,22.41
2025-05-23T13:49:42.592551Z,83.0,176.0,26.52
2025-05-23T13:49:44.583222Z,75.0,130.0,22.95
2025-05-23T13:49:46.613051Z,69.0,271.0,21.1
2025-05-23T13:49:48.587358Z,75.0,243.0,30.56
2025-05-23T13:49:50.559095Z,75.0,227.0,24.83
2025-05-23T13:49:52.720480Z,81.0,353.0,25.48
2025-05-23T13:49:54.691998Z,71.0,259.0,31.64
2025-05-23T13:49:56.562139Z,66.0,292.0,25.7
2025-05-23T13:49:58.589287Z,60.0,217.0,28.07
2025-05-23T13:50:00.602663Z,78.0,188.0,23.69
2025-05-23T13:50:02.589577Z,89.0,145.0,23.3
2025-05-23T13:50:04.557911Z,82.0,198.0,24.58
2025-05-23T13:50:06.594998Z,72.0,372.0,22.5
2025-05-23T13:50:08.593365Z,65.0,382.0,27.74
2025-05-23T13:50:10.646602Z,74.0,374.0,27.79
2025-05-23T13:50:12.594554Z,63.0,301.0,21.6
2025-05-23T13:50:14.586268Z,86.0,202.0,24.93
2025-05-23T13:50:16.589461Z,64.0,147.0,22.45
2025-05-23T13:50:18.607806Z,81.0,214.0,24.58
2025-05-23T13:50:20.592280Z,72.0,245.0,29.27
2025-05-23T13:50:22.804323Z,84.0,347.0,25.28
2025-05-23T13:50:24.770691Z,71.0,121.0,23.04
2025-05-23T13:50:26.568567Z,66.0,374.0,24.2
2025-05-23T13:50:28.588717Z,79.0,309.0,26.73
2025-05-23T13:50:30.567929Z,74.0,359.0,29.51
2025-05-23T13:50:32.771877Z,62.0,228.0,23.47
2025-05-23T13:50:34.608561Z,88.0,148.0,21.15
2025-05-23T13:50:36.586680Z,83.0,164.0,26.98
2025-05-23T13:50:38.830706Z,62.0,384.0,29.85
2025-05-23T13:50:40.600060Z,71.0,124.0,22.57
2025-05-23T13:50:42.594906Z,83.0,197.0,23.07
2025-05-23T13:50:44.601460Z,70.0,296.0,28.15
2025-05-23T13:50:46.805367Z,64.0,263.0,24.74
2025-05-23T13:50:48.724798Z,78.0,155.0,19.91
2025-05-23T13:50:50.584894Z,62.0,140.0,27.01
2025-05-23T13:50:52.592509Z,83.0,110.0,27.39
2025-05-23T13:50:54.803120Z,61.0,246.0,26.55
2025-05-23T13:50:56.592018Z,76.0,247.0,22.18
2025-05-23T13:50:58.627259Z,87.0,192.0,26.84
2025-05-23T13:51:00.633123Z,86.0,213.0,28.77
2025-05-23T13:51:02.595986Z,66.0,397.0,24.67
2025-05-23T13:51:04.724060Z,79.0,357.0,21.53
2025-05-23T13:51:06.656508Z,88.0,179.0,17.46
2025-05-23T13:51:08.631602Z,82.0,338.0,27.04
2025-05-23T13:51:10.853222Z,79.0,316.0,22.14
2025-05-23T13:51:12.723399Z,67.0,271.0,20.08
2025-05-23T13:51:14.644963Z,78.0,212.0,21.05
2025-05-23T13:51:16.897516Z,76.0,290.0,20.13
2025-05-23T13:51:18.646567Z,75.0,341.0,22.54
2025-05-23T13:51:20.606861Z,75.0,256.0,21.83
2025-05-23T13:51:22.664541Z,75.0,278.0,24.68
2025-05-23T13:51:24.888083Z,75.0,391.0,22.53
2025-05-23T13:51:26.736127Z,64.0,346.0,25.64
2025-05-23T13:51:28.802004Z,83.0,381.0,27.37
2025-05-23T13:51:30.602907Z,86.0,349.0,19.03
2025-05-23T13:51:32.631293Z,83.0,173.0,26.2
2025-05-23T13:51:34.633031Z,88.0,277.0,27.86
2025-05-23T13:51:36.633156Z,80.0,372.0,21.51
2025-05-23T13:51:38.609598Z,75.0,100.0,22.53
2025-05-23T13:51:40.634032Z,89.0,385.0,29.33
2025-05-23T13:51:42.641026Z,84.0,231.0,26.54
2025-05-23T13:51:44.608545Z,81.0,193.0,20.04
2025-05-23T13:51:46.645311Z,71.0,318.0,28.78
2025-05-23T13:51:48.651956Z,71.0,169.0,21.65
2025-05-23T13:51:50.612891Z,74.0,194.0,19.68
2025-05-23T13:51:52.741428Z,67.0,116.0,25.39
2025-05-23T13:51:54.637848Z,68.0,131.0,24.69
2025-05-23T13:51:56.992010Z,80.0,325.0,23.19
2025-05-23T13:51:58.733278Z,87.0,375.0,27.72
2025-05-23T13:52:00.630176Z,88.0,398.0,23.56
2025-05-23T13:52:02.626094Z,83.0,169.0,19.96
2025-05-23T13:52:04.621378Z,87.0,351.0,19.88
2025-05-23T13:52:06.680454Z,86.0,111.0,23.29
2025-05-23T13:52:08.693046Z,87.0,173.0,24.04
2025-05-23T13:52:10.622650Z,79.0,176.0,21.78
2025-05-23T13:52:12.626582Z,84.0,123.0,27.47
2025-05-23T13:52:14.633847Z,62.0,330.0,28.66
2025-05-23T13:52:16.622845Z,81.0,236.0,20.47
2025-05-23T13:52:18.675773Z,62.0,107.0,27.79
2025-05-23T13:52:20.672876Z,73.0,364.0,23.98
2025-05-23T13:52:22.641792Z,79.0,137.0,19.71
2025-05-23T13:52:24.673026Z,67.0,301.0,17.91
2025-05-23T13:52:26.656940Z,72.0,351.0,23.32
2025-05-23T13:52:28.644406Z,68.0,116.0,30.37
2025-05-23T13:52:30.660599Z,86.0,173.0,26.68
2025-05-23T13:52:32.694027Z,69.0,319.0,24.83
2025-05-23T13:52:34.689125Z,87.0,183.0,23.62
2025-05-23T13:52:36.893757Z,64.0,233.0,26.37
2025-05-23T13:52:38.668217Z,73.0,283.0,29.17
2025-05-23T13:52:40.722293Z,72.0,151.0,29.3
2025-05-23T13:52:42.686047Z,65.0,156.0,21.41
2025-05-23T13:52:44.639308Z,75.0,394.0,32.07
2025-05-23T13:52:46.727459Z,87.0,193.0,27.06
2025-05-23T13:52:48.657059Z,87.0,355.0,26.61
2025-05-23T13:52:50.653092Z,88.0,256.0,28.1
2025-05-23T13:52:52.643120Z,68.0,381.0,23.2
2025-05-23T13:52:54.643128Z,69.0,320.0,25.02
2025-05-23T13:52:56.664444Z,86.0,173.0,26.68
2025-05-23T13:52:58.655377Z,70.0,240.0,27.52
2025-05-23T13:53:00.661125Z,68.0,224.0,26.01
2025-05-23T13:53:02.644388Z,77.0,267.0,22.07
2025-05-23T13:53:04.686572Z,88.0,303.0,20.19
2025-05-23T13:53:06.654738Z,70.0,222.0,26.03
2025-05-23T13:53:08.848481Z,69.0,101.0,22.07
2025-05-23T13:53:10.669646Z,80.0,135.0,29.93
2025-05-23T13:53:12.667647Z,78.0,378.0,25.18
2025-05-23T13:53:14.654436Z,69.0,182.0,22.61
2025-05-23T13:53:16.684519Z,69.0,274.0,21.7
2025-05-23T13:53:18.709947Z,87.0,326.0,22.62
2025-05-23T13:53:20.673831Z,79.0,106.0,25.3
2025-05-23T13:53:22.654119Z,70.0,228.0,23.49
2025-05-23T13:53:24.681169Z,61.0,352.0,25.71
2025-05-23T13:53:26.793156Z,69.0,196.0,27.28
2025-05-23T13:53:28.693111Z,61.0,145.0,25.22
2025-05-23T13:53:30.710496Z,83.0,250.0,20.02
2025-05-23T13:53:32.685344Z,67.0,130.0,27.61
2025-05-23T13:53:34.863195Z,60.0,398.0,25.89
2025-05-23T13:53:36.698986Z,84.0,197.0,30.0
2025-05-23T13:53:38.674695Z,89.0,276.0,21.35
2025-05-23T13:53:40.682092Z,71.0,177.0,24.46
2025-05-23T13:53:42.723674Z,80.0,297.0,27.48
2025-05-23T13:53:44.676082Z,75.0,331.0,25.38
2025-05-23T13:53:46.680290Z,84.0,226.0,27.1
2025-05-23T13:53:48.673186Z,82.0,118.0,21.16
2025-05-23T13:53:50.856940Z,60.0,382.0,24.84
2025-05-23T13:53:52.680348Z,70.0,309.0,21.91
2025-05-23T13:53:54.680448Z,82.0,327.0,26.05
2025-05-23T13:53:56.678807Z,83.0,279.0,23.53
2025-05-23T13:53:58.933133Z,61.0,170.0,20.93
2025-05-23T13:54:00.704945Z,72.0,137.0,29.13
2025-05-23T13:54:02.694750Z,86.0,230.0,19.05
2025-05-23T13:54:04.939447Z,88.0,388.0,25.37
2025-05-23T13:54:06.849667Z,71.0,201.0,29.78
2025-05-23T13:54:08.695648Z,63.0,120.0,27.51
2025-05-23T13:54:10.700385Z,83.0,341.0,23.72
2025-05-23T13:54:12.924776Z,67.0,291.0,29.71
2025-05-23T13:54:14.701802Z,70.0,362.0,26.0
2025-05-23T13:54:16.690280Z,89.0,113.0,25.77
2025-05-23T13:54:18.714231Z,68.0,133.0,23.19
2025-05-23T13:54:20.719213Z,74.0,125.0,21.81
2025-05-23T13:54:22.713434Z,61.0,276.0,27.84
2025-05-23T13:54:24.769190Z,72.0,224.0,27.15
2025-05-23T13:54:26.707152Z,71.0,365.0,26.49
2025-05-23T13:54:28.710655Z,83.0,246.0,20.64
2025-05-23T13:54:30.773673Z,71.0,335.0,28.06
2025-05-23T13:54:32.703810Z,62.0,159.0,24.52
2025-05-23T13:54:34.762954Z,83.0,159.0,21.65
2025-05-23T13:54:36.718002Z,60.0,213.0,24.94
2025-05-23T13:54:38.702969Z,66.0,208.0,23.64
2025-05-23T13:54:40.716002Z,66.0,124.0,29.64
2025-05-23T13:54:42.703291Z,71.0,344.0,27.03
2025-05-23T13:54:44.766418Z,81.0,162.0,20.9
2025-05-23T13:54:46.728304Z,84.0,387.0,20.73
2025-05-23T13:54:48.729055Z,69.0,385.0,25.69
2025-05-23T13:54:50.723998Z,84.0,255.0,25.29
2025-05-23T13:54:52.717869Z,74.0,255.0,22.01
2025-05-23T13:54:54.726900Z,80.0,232.0,25.12
2025-05-23T13:54:56.723117Z,77.0,330.0,23.15
2025-05-23T13:54:58.710087Z,83.0,210.0,21.53
2025-05-23T13:55:00.725174Z,84.0,126.0,24.22
2025-05-23T13:55:02.709749Z,77.0,167.0,24.16
2025-05-23T13:55:04.709805Z,88.0,328.0,22.7
2025-05-23T13:55:06.763283Z,60.0,362.0,26.64
2025-05-23T13:55:08.738112Z,79.0,201.0,26.74
2025-05-23T13:55:10.776942Z,89.0,307.0,26.09
2025-05-23T13:55:12.713895Z,66.0,241.0,24.46
2025-05-23T13:55:15.010142Z,61.0,190.0,22.18
2025-05-23T13:55:16.932924Z,61.0,398.0,25.42
2025-05-23T13:55:18.726078Z,63.0,121.0,27.74
2025-05-23T13:55:20.743327Z,69.0,196.0,27.28
2025-05-23T13:55:22.724155Z,86.0,234.0,19.19
2025-05-23T13:55:24.765080Z,65.0,149.0,23.1
2025-05-23T13:55:26.743110Z,70.0,393.0,28.02
2025-05-23T13:55:28.753458Z,74.0,173.0,23.38
2025-05-23T13:55:30.756161Z,81.0,337.0,28.01
2025-05-23T13:55:32.763080Z,66.0,323.0,25.89
2025-05-23T13:55:34.752164Z,63.0,234.0,25.7
2025-05-23T13:55:36.746913Z,63.0,378.0,27.36
2025-05-23T13:55:38.827356Z,86.0,366.0,23.89
2025-05-23T13:55:40.747380Z,69.0,269.0,24.23
2025-05-23T13:55:42.756884Z,69.0,147.0,30.64
2025-05-23T13:55:44.747608Z,65.0,338.0,18.33
